PSNR_YYUV
42.09914398
40.85743713
40.66035843
39.71338654
42.47081375
40.42021179
39.87142944
40.32926941
42.46801376
39.69205856
40.81713867
41.07530975
42.51803589
41.15832520
41.02773285
39.98826599
42.63326645
40.57662582
39.79234314
40.33763504
42.36201477
39.48069382
39.89754105
38.41026688
41.80587006
40.56108856
40.39016342
39.51946640
42.32181549
40.18121719
39.53921890
40.15373611
42.30056000
39.44559479
40.58828735
40.76397324
42.29479980
40.81450653
40.64833832
39.72026443
42.47518921
40.30523682
39.60422516
40.26338577
42.36615753
39.52883148
40.58300781
40.74307251
42.19157410
40.80289459
40.58895111
39.49114609
42.31674576
39.13821411
38.26448822
39.53677368
42.06458282
39.29819107
40.40086746
40.66269684
42.03378296
40.76952362
40.59575653
39.66330338
42.37604523
40.27399063
39.62014771
40.17570877
42.42398071
39.52286530
40.52544022
40.78790665
42.31575775
40.93520355
40.69367218
39.71689606
42.38465118
40.34221649
39.65549469
40.19342041
42.23220444
39.51584244
39.93469238
38.45767975
41.62782288
40.47929382
40.40937042
39.47414780
42.21591949
40.09503174
39.46447754
40.05054474
42.03492737
39.37324524
40.44366837
40.63578033
41.88034058
40.69989014
40.44244766
39.50274658
41.83948898
40.08756256
39.42681885
39.95289230
41.48687744
39.23396683
40.07553482
40.29539490
41.51557159
40.48342133
40.27728653
38.83271027
42.04389954
38.38489532
38.11803818
39.38270187
41.44533539
39.02929688
40.26701355
40.54114532
41.43050766
40.67347717
40.46528625
39.14013290
41.52475739
39.93883514
39.16181946
39.67811203
41.25968170
38.64620590
40.37589645
41.26153564
42.30096817
41.69536972
41.58243179
42.23994827
40.90462494
40.31111145
39.08299255
42.07986450
39.79103851
39.20259094
40.56621170
41.93223572
37.60510254
39.75411224
40.65431213
42.17609787
41.32915497
40.93339920
39.95075607
42.40011215
40.73450089
39.70175934
40.30135345
42.37582779
40.00450516
40.45919418
42.22178650
39.49118805
40.41448593
40.58386993
42.12361145
40.67042923
40.51753235
39.59032059
42.24190140
40.03476715
39.43337250
40.01689529
42.06195831
39.13404083
39.47966385
38.07380676
46.94013977
41.90503693
41.29216003
40.42163467
43.05543518
40.60451508
39.76239777
40.39268112
42.33926773
40.01278687
40.44600677
42.14231873
39.37092972
40.49372864
40.76799774
42.30453110
40.89952087
40.63483810
39.54538345
42.21243286
40.28396988
39.44157028
40.10195160
42.07823944
39.31093216
40.51512146
40.71950531
41.99225616
40.54951096
38.64395905
38.64245605
42.06304550
40.13080978
39.43120193
40.15611267
42.10358429
39.68068695
40.22082520
42.20065308
39.39715195
40.54640961
40.89273071
42.16465759
40.96857452
40.73641205
39.68967819
42.29467773
40.30863953
39.59982300
40.23158646
42.14129639
39.88439941
40.45452499
42.06497955
39.79479980
40.34953690
42.09463120
39.28628540
39.70750809
38.12723923
42.37051010
40.87852859
40.63500214
39.63478851
42.31704330
40.32867050
39.61698532
40.26192474
42.17556763
39.86947250
40.42350769
42.20190430
39.89749146
40.38003922
42.09886169
39.75363541
40.30316162
42.10143661
39.85447311
40.38642502
42.09869766
39.84080505
40.34521484
42.11742783
39.81587982
40.32999420
42.07614136
39.35459518
39.69243622
38.13134766
42.25853348
40.89090347
40.63121414
39.63021088
42.31367493
40.34012222
39.57285309
40.21425247
42.13409042
39.55342102
40.59558868
40.87701797
42.15217209
40.98426819
40.68518829
39.76288605
42.22999954
40.32171631
39.57203674
40.29827881
42.12164307
39.79116440
40.34295654
41.96666336
39.73822784
40.30586243
41.87311172
39.24238586
39.67821503
38.10330200
41.96167755
40.65943146
40.40338135
39.37784576
41.95981979
40.19517517
39.27067947
40.01756668
41.76018143
39.10466766
40.44102478
40.58738327
41.75901413
40.61291504
40.38890457
39.26548386
41.78180695
39.98065186
39.24903107
39.90317917
41.63610458
39.05195236
40.25047302
40.43022919
41.50527191
40.42762375
40.11436844
38.87347794
41.36919022
38.59622192
37.98693085
39.16645432
41.02552795
38.87806320
39.95116806
40.13040924
40.43429565
40.02244568
39.71644592
38.47311020
39.67539597
39.00394821
37.67807388
